,No. of Mths  Year Ending,variable,value,name
135,Gross profit,12  Mar-18*,-19.0,PREN
136,Depreciation,12  Mar-18*,51.0,PREN
137,Interest,12  Mar-18*,186.0,PREN
138,Profit before tax,12  Mar-18*,-209.0,PREN
139,Minority Interest,12  Mar-18*,-24.0,PREN
140,Prior Period Items,12  Mar-18*,0.0,PREN
141,Extraordinary Inc (Exp),12  Mar-18*,18.0,PREN
142,Tax,12  Mar-18*,8.0,PREN
143,Profit after tax,12  Mar-18*,-222.0,PREN
144,Gross profit margin,12  Mar-18*,-4.5,PREN
145,Effective tax rate,12  Mar-18*,-3.6,PREN
146,Net profit margin,12  Mar-18*,-53.9,PREN
147,Current assets,12  Mar-18*,8217.0,PREN
148,Current liabilities,12  Mar-18*,5466.0,PREN
149,Net working cap to sales,12  Mar-18*,667.7,PREN
150,Current ratio,12  Mar-18*,1.5,PREN
151,Inventory Days,12  Mar-18*,5014.0,PREN
152,Debtors Days,12  Mar-18*,1838.0,PREN
153,Net fixed assets,12  Mar-18*,3750.0,PREN
154,Share capital,12  Mar-18*,699.0,PREN
155,"""Free"" reserves",12  Mar-18*,5279.0,PREN
156,Net worth,12  Mar-18*,5979.0,PREN
157,Long term debt,12  Mar-18*,1439.0,PREN
158,Total assets,12  Mar-18*,13038.0,PREN
159,Interest coverage,12  Mar-18*,-0.1,PREN
160,Debt to equity ratio,12  Mar-18*,0.2,PREN
161,Sales to assets ratio,12  Mar-18*,0.0,PREN
162,Return on assets,12  Mar-18*,-0.3,PREN
163,Return on equity,12  Mar-18*,-3.7,PREN
164,Return on capital,12  Mar-18*,-0.4,PREN
165,Exports to sales,12  Mar-18*,0.0,PREN
166,Imports to sales,12  Mar-18*,0.0,PREN
167,Exports (fob),12  Mar-18*,0.0,PREN
168,Imports (cif),12  Mar-18*,0.0,PREN
169,Fx inflow,12  Mar-18*,0.0,PREN
170,Fx outflow,12  Mar-18*,0.0,PREN
171,Net fx,12  Mar-18*,0.0,PREN
172,From Operations,12  Mar-18*,330.0,PREN
173,From Investments,12  Mar-18*,-203.0,PREN
174,From Financial Activity,12  Mar-18*,-122.0,PREN
175,Net Cashflow,12  Mar-18*,5.0,PREN
176,Net Sales,12  Mar-19*,489.0,PREN
177,Other income,12  Mar-19*,49.0,PREN
178,Total revenues,12  Mar-19*,538.0,PREN
179,Gross profit,12  Mar-19*,-1.0,PREN
180,Depreciation,12  Mar-19*,43.0,PREN
181,Interest,12  Mar-19*,155.0,PREN
182,Profit before tax,12  Mar-19*,-149.0,PREN
183,Minority Interest,12  Mar-19*,-5.0,PREN
184,Prior Period Items,12  Mar-19*,0.0,PREN
185,Extraordinary Inc (Exp),12  Mar-19*,0.0,PREN
186,Tax,12  Mar-19*,-9.0,PREN
187,Profit after tax,12  Mar-19*,-146.0,PREN
188,Gross profit margin,12  Mar-19*,-0.2,PREN
189,Effective tax rate,12  Mar-19*,6.0,PREN
190,Net profit margin,12  Mar-19*,-29.8,PREN
191,Current assets,12  Mar-19*,7820.0,PREN
192,Current liabilities,12  Mar-19*,5469.0,PREN
193,Net working cap to sales,12  Mar-19*,480.9,PREN
194,Current ratio,12  Mar-19*,1.4,PREN
195,Inventory Days,12  Mar-19*,4064.0,PREN
196,Debtors Days,12  Mar-19*,1436.0,PREN
197,Net fixed assets,12  Mar-19*,4013.0,PREN
198,Share capital,12  Mar-19*,700.0,PREN
199,"""Free"" reserves",12  Mar-19*,5093.0,PREN
200,Net worth,12  Mar-19*,5793.0,PREN
201,Long term debt,12  Mar-19*,1426.0,PREN
202,Total assets,12  Mar-19*,12830.0,PREN
203,Interest coverage,12  Mar-19*,0.0,PREN
204,Debt to equity ratio,12  Mar-19*,0.2,PREN
205,Sales to assets ratio,12  Mar-19*,0.0,PREN
206,Return on assets,12  Mar-19*,0.1,PREN
207,Return on equity,12  Mar-19*,-2.5,PREN
208,Return on capital,12  Mar-19*,0.0,PREN
209,Exports to sales,12  Mar-19*,0.0,PREN
210,Imports to sales,12  Mar-19*,0.0,PREN
211,Exports (fob),12  Mar-19*,0.0,PREN
212,Imports (cif),12  Mar-19*,0.0,PREN
213,Fx inflow,12  Mar-19*,0.0,PREN
214,Fx outflow,12  Mar-19*,0.0,PREN
215,Net fx,12  Mar-19*,0.0,PREN
216,From Operations,12  Mar-19*,490.0,PREN
217,From Investments,12  Mar-19*,-302.0,PREN
218,From Financial Activity,12  Mar-19*,-190.0,PREN
219,Net Cashflow,12  Mar-19*,-2.0,PREN
