,No. of Mths  Year Ending,variable,value,name
132,Net Sales,12  Mar-18*,41234.0,BICN
133,Other income,12  Mar-18*,2062.0,BICN
134,Total revenues,12  Mar-18*,43296.0,BICN
135,Gross profit,12  Mar-18*,8291.0,BICN
136,Depreciation,12  Mar-18*,3851.0,BICN
137,Interest,12  Mar-18*,615.0,BICN
138,Profit before tax,12  Mar-18*,5887.0,BICN
139,Minority Interest,12  Mar-18*,213.0,BICN
140,Prior Period Items,12  Mar-18*,0.0,BICN
141,Extraordinary Inc (Exp),12  Mar-18*,0.0,BICN
142,Tax,12  Mar-18*,1569.0,BICN
143,Profit after tax,12  Mar-18*,4531.0,BICN
144,Gross profit margin,12  Mar-18*,20.1,BICN
145,Effective tax rate,12  Mar-18*,26.7,BICN
146,Net profit margin,12  Mar-18*,11.0,BICN
147,Current assets,12  Mar-18*,41486.0,BICN
148,Current liabilities,12  Mar-18*,21413.0,BICN
149,Net working cap to sales,12  Mar-18*,48.7,BICN
150,Current ratio,12  Mar-18*,1.9,BICN
151,Inventory Days,12  Mar-18*,64.0,BICN
152,Debtors Days,12  Mar-18*,94.0,BICN
153,Net fixed assets,12  Mar-18*,50661.0,BICN
154,Share capital,12  Mar-18*,3000.0,BICN
155,"""Free"" reserves",12  Mar-18*,48808.0,BICN
156,Net worth,12  Mar-18*,51808.0,BICN
157,Long term debt,12  Mar-18*,18083.0,BICN
158,Total assets,12  Mar-18*,99897.0,BICN
159,Interest coverage,12  Mar-18*,10.6,BICN
160,Debt to equity ratio,12  Mar-18*,0.3,BICN
161,Sales to assets ratio,12  Mar-18*,0.4,BICN
162,Return on assets,12  Mar-18*,5.2,BICN
163,Return on equity,12  Mar-18*,8.7,BICN
164,Return on capital,12  Mar-18*,9.6,BICN
165,Exports to sales,12  Mar-18*,29.2,BICN
166,Imports to sales,12  Mar-18*,17.8,BICN
167,Exports (fob),12  Mar-18*,12058.0,BICN
168,Imports (cif),12  Mar-18*,7348.0,BICN
169,Fx inflow,12  Mar-18*,12058.0,BICN
170,Fx outflow,12  Mar-18*,7348.0,BICN
171,Net fx,12  Mar-18*,4710.0,BICN
172,From Operations,12  Mar-18*,6621.0,BICN
173,From Investments,12  Mar-18*,-6840.0,BICN
174,From Financial Activity,12  Mar-18*,-2397.0,BICN
175,Net Cashflow,12  Mar-18*,-2612.0,BICN
176,Net Sales,12  Mar-19*,55144.0,BICN
177,Other income,12  Mar-19*,1444.0,BICN
178,Total revenues,12  Mar-19*,56588.0,BICN
179,Gross profit,12  Mar-19*,15883.0,BICN
180,Depreciation,12  Mar-19*,4478.0,BICN
181,Interest,12  Mar-19*,709.0,BICN
182,Profit before tax,12  Mar-19*,12140.0,BICN
183,Minority Interest,12  Mar-19*,9.0,BICN
184,Prior Period Items,12  Mar-19*,0.0,BICN
185,Extraordinary Inc (Exp),12  Mar-19*,0.0,BICN
186,Tax,12  Mar-19*,2123.0,BICN
187,Profit after tax,12  Mar-19*,10026.0,BICN
188,Gross profit margin,12  Mar-19*,28.8,BICN
189,Effective tax rate,12  Mar-19*,17.5,BICN
190,Net profit margin,12  Mar-19*,18.2,BICN
191,Current assets,12  Mar-19*,48228.0,BICN
192,Current liabilities,12  Mar-19*,30376.0,BICN
193,Net working cap to sales,12  Mar-19*,32.4,BICN
194,Current ratio,12  Mar-19*,1.6,BICN
195,Inventory Days,12  Mar-19*,68.0,BICN
196,Debtors Days,12  Mar-19*,86.0,BICN
197,Net fixed assets,12  Mar-19*,64130.0,BICN
198,Share capital,12  Mar-19*,3000.0,BICN
199,"""Free"" reserves",12  Mar-19*,57980.0,BICN
200,Net worth,12  Mar-19*,60980.0,BICN
201,Long term debt,12  Mar-19*,15766.0,BICN
202,Total assets,12  Mar-19*,121924.0,BICN
203,Interest coverage,12  Mar-19*,18.1,BICN
204,Debt to equity ratio,12  Mar-19*,0.3,BICN
205,Sales to assets ratio,12  Mar-19*,0.5,BICN
206,Return on assets,12  Mar-19*,8.8,BICN
207,Return on equity,12  Mar-19*,16.4,BICN
208,Return on capital,12  Mar-19*,16.8,BICN
209,Exports to sales,12  Mar-19*,28.1,BICN
210,Imports to sales,12  Mar-19*,18.9,BICN
211,Exports (fob),12  Mar-19*,15506.0,BICN
212,Imports (cif),12  Mar-19*,10399.0,BICN
213,Fx inflow,12  Mar-19*,15506.0,BICN
214,Fx outflow,12  Mar-19*,10399.0,BICN
215,Net fx,12  Mar-19*,5107.0,BICN
216,From Operations,12  Mar-19*,11546.0,BICN
217,From Investments,12  Mar-19*,-7138.0,BICN
218,From Financial Activity,12  Mar-19*,-2417.0,BICN
219,Net Cashflow,12  Mar-19*,2103.0,BICN
