,No. of Mths  Year Ending,variable,value,name
129,From Investments,12  Mar-16*,-728,TANSL
130,From Financial Activity,12  Mar-16*,60,TANSL
131,Net Cashflow,12  Mar-16*,259,TANSL
132,Net Sales,12  Mar-17*,5793.0,TANSL
133,Other income,12  Mar-17*,25.0,TANSL
134,Total revenues,12  Mar-17*,5818.0,TANSL
135,Gross profit,12  Mar-17*,561.0,TANSL
136,Depreciation,12  Mar-17*,196.0,TANSL
137,Interest,12  Mar-17*,0.0,TANSL
138,Profit before tax,12  Mar-17*,390.0,TANSL
139,Minority Interest,12  Mar-17*,0.0,TANSL
140,Prior Period Items,12  Mar-17*,0.0,TANSL
141,Extraordinary Inc (Exp),12  Mar-17*,0.0,TANSL
142,Tax,12  Mar-17*,-19.0,TANSL
143,Profit after tax,12  Mar-17*,409.0,TANSL
144,Gross profit margin,12  Mar-17*,9.7,TANSL
145,Effective tax rate,12  Mar-17*,-4.9,TANSL
146,Net profit margin,12  Mar-17*,7.1,TANSL
147,Current assets,12  Mar-17*,2755,TANSL
148,Current liabilities,12  Mar-17*,1344,TANSL
149,Net working cap to sales,12  Mar-17*,24.4,TANSL
150,Current ratio,12  Mar-17*,2.1,TANSL
151,Inventory Days,12  Mar-17*,14,TANSL
152,Debtors Days,12  Mar-17*,72,TANSL
153,Net fixed assets,12  Mar-17*,4907,TANSL
154,Share capital,12  Mar-17*,108,TANSL
155,"""Free"" reserves",12  Mar-17*,6456,TANSL
156,Net worth,12  Mar-17*,6563,TANSL
157,Long term debt,12  Mar-17*,0,TANSL
158,Total assets,12  Mar-17*,7909,TANSL
159,Interest coverage,12  Mar-17*,NM,TANSL
160,Debt to equity ratio,12  Mar-17*,0,TANSL
161,Sales to assets ratio,12  Mar-17*,0.7,TANSL
162,Return on assets,12  Mar-17*,5.2,TANSL
163,Return on equity,12  Mar-17*,6.2,TANSL
164,Return on capital,12  Mar-17*,5.9,TANSL
165,Exports to sales,12  Mar-17*,0,TANSL
166,Imports to sales,12  Mar-17*,0,TANSL
167,Exports (fob),12  Mar-17*,0,TANSL
168,Imports (cif),12  Mar-17*,0,TANSL
169,Fx inflow,12  Mar-17*,21,TANSL
170,Fx outflow,12  Mar-17*,0,TANSL
171,Net fx,12  Mar-17*,21,TANSL
172,From Operations,12  Mar-17*,716,TANSL
173,From Investments,12  Mar-17*,-46,TANSL
174,From Financial Activity,12  Mar-17*,154,TANSL
175,Net Cashflow,12  Mar-17*,824,TANSL
176,Net Sales,12  Mar-18*,7916.0,TANSL
177,Other income,12  Mar-18*,48.0,TANSL
178,Total revenues,12  Mar-18*,7964.0,TANSL
179,Gross profit,12  Mar-18*,652.0,TANSL
180,Depreciation,12  Mar-18*,573.0,TANSL
181,Interest,12  Mar-18*,0.0,TANSL
182,Profit before tax,12  Mar-18*,126.0,TANSL
183,Minority Interest,12  Mar-18*,0.0,TANSL
184,Prior Period Items,12  Mar-18*,0.0,TANSL
185,Extraordinary Inc (Exp),12  Mar-18*,0.0,TANSL
186,Tax,12  Mar-18*,-65.0,TANSL
187,Profit after tax,12  Mar-18*,191.0,TANSL
188,Gross profit margin,12  Mar-18*,8.2,TANSL
189,Effective tax rate,12  Mar-18*,-51.4,TANSL
190,Net profit margin,12  Mar-18*,2.4,TANSL
191,Current assets,12  Mar-18*,4564,TANSL
192,Current liabilities,12  Mar-18*,2461,TANSL
193,Net working cap to sales,12  Mar-18*,26.6,TANSL
194,Current ratio,12  Mar-18*,1.9,TANSL
195,Inventory Days,12  Mar-18*,0,TANSL
196,Debtors Days,12  Mar-18*,123,TANSL
197,Net fixed assets,12  Mar-18*,4520,TANSL
198,Share capital,12  Mar-18*,112,TANSL
199,"""Free"" reserves",12  Mar-18*,6764,TANSL
200,Net worth,12  Mar-18*,6877,TANSL
201,Long term debt,12  Mar-18*,0,TANSL
202,Total assets,12  Mar-18*,9340,TANSL
203,Interest coverage,12  Mar-18*,NM,TANSL
204,Debt to equity ratio,12  Mar-18*,0,TANSL
205,Sales to assets ratio,12  Mar-18*,0.8,TANSL
206,Return on assets,12  Mar-18*,2.0,TANSL
207,Return on equity,12  Mar-18*,2.8,TANSL
208,Return on capital,12  Mar-18*,1.8,TANSL
209,Exports to sales,12  Mar-18*,0,TANSL
210,Imports to sales,12  Mar-18*,0,TANSL
211,Exports (fob),12  Mar-18*,0,TANSL
212,Imports (cif),12  Mar-18*,0,TANSL
213,Fx inflow,12  Mar-18*,84,TANSL
214,Fx outflow,12  Mar-18*,0,TANSL
215,Net fx,12  Mar-18*,84,TANSL
216,From Operations,12  Mar-18*,323,TANSL
217,From Investments,12  Mar-18*,-52,TANSL
218,From Financial Activity,12  Mar-18*,50,TANSL
219,Net Cashflow,12  Mar-18*,321,TANSL
