,No. of Mths  Year Ending,variable,value,name
130,From Financial Activity,12  Mar-17*,-475.0,PCJL
131,Net Cashflow,12  Mar-17*,2168.0,PCJL
132,Net Sales,12  Mar-18*,96120.0,PCJL
133,Other income,12  Mar-18*,917.0,PCJL
134,Total revenues,12  Mar-18*,97037.0,PCJL
135,Gross profit,12  Mar-18*,9808.0,PCJL
136,Depreciation,12  Mar-18*,215.0,PCJL
137,Interest,12  Mar-18*,3145.0,PCJL
138,Profit before tax,12  Mar-18*,7366.0,PCJL
139,Minority Interest,12  Mar-18*,0.0,PCJL
140,Prior Period Items,12  Mar-18*,0.0,PCJL
141,Extraordinary Inc (Exp),12  Mar-18*,0.0,PCJL
142,Tax,12  Mar-18*,2009.0,PCJL
143,Profit after tax,12  Mar-18*,5356.0,PCJL
144,Gross profit margin,12  Mar-18*,10.2,PCJL
145,Effective tax rate,12  Mar-18*,27.3,PCJL
146,Net profit margin,12  Mar-18*,5.6,PCJL
147,Current assets,12  Mar-18*,87911.0,PCJL
148,Current liabilities,12  Mar-18*,50672.0,PCJL
149,Net working cap to sales,12  Mar-18*,38.7,PCJL
150,Current ratio,12  Mar-18*,1.7,PCJL
151,Inventory Days,12  Mar-18*,200.0,PCJL
152,Debtors Days,12  Mar-18*,70.0,PCJL
153,Net fixed assets,12  Mar-18*,934.0,PCJL
154,Share capital,12  Mar-18*,3944.0,PCJL
155,"""Free"" reserves",12  Mar-18*,34868.0,PCJL
156,Net worth,12  Mar-18*,38812.0,PCJL
157,Long term debt,12  Mar-18*,295.0,PCJL
158,Total assets,12  Mar-18*,89845.0,PCJL
159,Interest coverage,12  Mar-18*,3.3,PCJL
160,Debt to equity ratio,12  Mar-18*,0.0,PCJL
161,Sales to assets ratio,12  Mar-18*,1.1,PCJL
162,Return on assets,12  Mar-18*,9.5,PCJL
163,Return on equity,12  Mar-18*,13.8,PCJL
164,Return on capital,12  Mar-18*,26.9,PCJL
165,Exports to sales,12  Mar-18*,0.0,PCJL
166,Imports to sales,12  Mar-18*,0.0,PCJL
167,Exports (fob),12  Mar-18*,0.0,PCJL
168,Imports (cif),12  Mar-18*,0.0,PCJL
169,Fx inflow,12  Mar-18*,26924.0,PCJL
170,Fx outflow,12  Mar-18*,26710.0,PCJL
171,Net fx,12  Mar-18*,214.0,PCJL
172,From Operations,12  Mar-18*,3576.0,PCJL
173,From Investments,12  Mar-18*,-3780.0,PCJL
174,From Financial Activity,12  Mar-18*,-39.0,PCJL
175,Net Cashflow,12  Mar-18*,-243.0,PCJL
176,Net Sales,12  Mar-19*,86800.0,PCJL
177,Other income,12  Mar-19*,843.0,PCJL
178,Total revenues,12  Mar-19*,87643.0,PCJL
179,Gross profit,12  Mar-19*,2821.0,PCJL
180,Depreciation,12  Mar-19*,189.0,PCJL
181,Interest,12  Mar-19*,3455.0,PCJL
182,Profit before tax,12  Mar-19*,20.0,PCJL
183,Minority Interest,12  Mar-19*,0.0,PCJL
184,Prior Period Items,12  Mar-19*,0.0,PCJL
185,Extraordinary Inc (Exp),12  Mar-19*,0.0,PCJL
186,Tax,12  Mar-19*,14.0,PCJL
187,Profit after tax,12  Mar-19*,6.0,PCJL
188,Gross profit margin,12  Mar-19*,3.2,PCJL
189,Effective tax rate,12  Mar-19*,69.5,PCJL
190,Net profit margin,12  Mar-19*,0.0,PCJL
191,Current assets,12  Mar-19*,74684.0,PCJL
192,Current liabilities,12  Mar-19*,36720.0,PCJL
193,Net working cap to sales,12  Mar-19*,43.7,PCJL
194,Current ratio,12  Mar-19*,2.0,PCJL
195,Inventory Days,12  Mar-19*,211.0,PCJL
196,Debtors Days,12  Mar-19*,84.0,PCJL
197,Net fixed assets,12  Mar-19*,752.0,PCJL
198,Share capital,12  Mar-19*,3944.0,PCJL
199,"""Free"" reserves",12  Mar-19*,35260.0,PCJL
200,Net worth,12  Mar-19*,39204.0,PCJL
201,Long term debt,12  Mar-19*,116.0,PCJL
202,Total assets,12  Mar-19*,76495.0,PCJL
203,Interest coverage,12  Mar-19*,1.0,PCJL
204,Debt to equity ratio,12  Mar-19*,0.0,PCJL
205,Sales to assets ratio,12  Mar-19*,1.1,PCJL
206,Return on assets,12  Mar-19*,4.5,PCJL
207,Return on equity,12  Mar-19*,0.0,PCJL
208,Return on capital,12  Mar-19*,8.8,PCJL
209,Exports to sales,12  Mar-19*,0.0,PCJL
210,Imports to sales,12  Mar-19*,0.0,PCJL
211,Exports (fob),12  Mar-19*,0.0,PCJL
212,Imports (cif),12  Mar-19*,0.0,PCJL
213,Fx inflow,12  Mar-19*,14404.0,PCJL
214,Fx outflow,12  Mar-19*,14933.0,PCJL
215,Net fx,12  Mar-19*,-529.0,PCJL
216,From Operations,12  Mar-19*,-19313.0,PCJL
217,From Investments,12  Mar-19*,9780.0,PCJL
218,From Financial Activity,12  Mar-19*,6517.0,PCJL
219,Net Cashflow,12  Mar-19*,-3016.0,PCJL
