,No. of Mths  Year Ending,variable,value,name
136,Depreciation,12  Mar-14,11.0,CHCM
137,Interest,12  Mar-14,7.0,CHCM
138,Profit before tax,12  Mar-14,14.0,CHCM
139,Minority Interest,12  Mar-14,0.0,CHCM
140,Prior Period Items,12  Mar-14,0.0,CHCM
141,Extraordinary Inc (Exp),12  Mar-14,0.0,CHCM
142,Tax,12  Mar-14,4.0,CHCM
143,Profit after tax,12  Mar-14,10.0,CHCM
144,Gross profit margin,12  Mar-14,3.3,CHCM
145,Effective tax rate,12  Mar-14,28.8,CHCM
146,Net profit margin,12  Mar-14,1.2,CHCM
147,Current assets,12  Mar-14,357.0,CHCM
148,Current liabilities,12  Mar-14,305.0,CHCM
149,Net working cap to sales,12  Mar-14,6.5,CHCM
150,Current ratio,12  Mar-14,1.2,CHCM
151,Inventory Days,12  Mar-14,56.0,CHCM
152,Debtors Days,12  Mar-14,55.0,CHCM
153,Net fixed assets,12  Mar-14,189.0,CHCM
154,Share capital,12  Mar-14,192.0,CHCM
155,"""Free"" reserves",12  Mar-14,168.0,CHCM
156,Net worth,12  Mar-14,359.0,CHCM
157,Long term debt,12  Mar-14,32.0,CHCM
158,Total assets,12  Mar-14,697.0,CHCM
159,Interest coverage,12  Mar-14,3.1,CHCM
160,Debt to equity ratio,12  Mar-14,0.1,CHCM
161,Sales to assets ratio,12  Mar-14,1.1,CHCM
162,Return on assets,12  Mar-14,2.4,CHCM
163,Return on equity,12  Mar-14,2.8,CHCM
164,Return on capital,12  Mar-14,5.2,CHCM
165,Exports to sales,12  Mar-14,0.0,CHCM
166,Imports to sales,12  Mar-14,0.0,CHCM
167,Exports (fob),12  Mar-14,0.0,CHCM
168,Imports (cif),12  Mar-14,0.0,CHCM
169,Fx inflow,12  Mar-14,0.0,CHCM
170,Fx outflow,12  Mar-14,20.0,CHCM
171,Net fx,12  Mar-14,-20.0,CHCM
172,From Operations,12  Mar-14,43.0,CHCM
173,From Investments,12  Mar-14,-49.0,CHCM
174,From Financial Activity,12  Mar-14,9.0,CHCM
175,Net Cashflow,12  Mar-14,3.0,CHCM
176,Net Sales,12  Mar-15,943.0,CHCM
177,Other income,12  Mar-15,6.0,CHCM
178,Total revenues,12  Mar-15,949.0,CHCM
179,Gross profit,12  Mar-15,35.0,CHCM
180,Depreciation,12  Mar-15,13.0,CHCM
181,Interest,12  Mar-15,13.0,CHCM
182,Profit before tax,12  Mar-15,15.0,CHCM
183,Minority Interest,12  Mar-15,0.0,CHCM
184,Prior Period Items,12  Mar-15,0.0,CHCM
185,Extraordinary Inc (Exp),12  Mar-15,0.0,CHCM
186,Tax,12  Mar-15,5.0,CHCM
187,Profit after tax,12  Mar-15,10.0,CHCM
188,Gross profit margin,12  Mar-15,3.7,CHCM
189,Effective tax rate,12  Mar-15,32.0,CHCM
190,Net profit margin,12  Mar-15,1.1,CHCM
191,Current assets,12  Mar-15,315.0,CHCM
192,Current liabilities,12  Mar-15,224.0,CHCM
193,Net working cap to sales,12  Mar-15,9.6,CHCM
194,Current ratio,12  Mar-15,1.4,CHCM
195,Inventory Days,12  Mar-15,58.0,CHCM
196,Debtors Days,12  Mar-15,6.0,CHCM
197,Net fixed assets,12  Mar-15,212.0,CHCM
198,Share capital,12  Mar-15,192.0,CHCM
199,"""Free"" reserves",12  Mar-15,177.0,CHCM
200,Net worth,12  Mar-15,369.0,CHCM
201,Long term debt,12  Mar-15,34.0,CHCM
202,Total assets,12  Mar-15,632.0,CHCM
203,Interest coverage,12  Mar-15,2.2,CHCM
204,Debt to equity ratio,12  Mar-15,0.1,CHCM
205,Sales to assets ratio,12  Mar-15,1.5,CHCM
206,Return on assets,12  Mar-15,3.7,CHCM
207,Return on equity,12  Mar-15,2.8,CHCM
208,Return on capital,12  Mar-15,7.0,CHCM
209,Exports to sales,12  Mar-15,0.0,CHCM
210,Imports to sales,12  Mar-15,0.0,CHCM
211,Exports (fob),12  Mar-15,0.0,CHCM
212,Imports (cif),12  Mar-15,0.0,CHCM
213,Fx inflow,12  Mar-15,0.0,CHCM
214,Fx outflow,12  Mar-15,0.0,CHCM
215,Net fx,12  Mar-15,0.0,CHCM
216,From Operations,12  Mar-15,14.0,CHCM
217,From Investments,12  Mar-15,14.0,CHCM
218,From Financial Activity,12  Mar-15,-1.0,CHCM
219,Net Cashflow,12  Mar-15,27.0,CHCM
