,No. of Mths  Year Ending,variable,value,name
36,Imports (cif),12  Mar-15*,4957.0,WLSP
37,Fx inflow,12  Mar-15*,198.0,WLSP
38,Fx outflow,12  Mar-15*,5055.0,WLSP
39,Net fx,12  Mar-15*,-4857.0,WLSP
40,From Operations,12  Mar-15*,9391.0,WLSP
41,From Investments,12  Mar-15*,-6071.0,WLSP
42,From Financial Activity,12  Mar-15*,-3249.0,WLSP
43,Net Cashflow,12  Mar-15*,71.0,WLSP
44,Net Sales,12  Mar-16*,59814.0,WLSP
45,Other income,12  Mar-16*,904.0,WLSP
46,Total revenues,12  Mar-16*,60718.0,WLSP
47,Gross profit,12  Mar-16*,15927.0,WLSP
48,Depreciation,12  Mar-16*,3718.0,WLSP
49,Interest,12  Mar-16*,2368.0,WLSP
50,Profit before tax,12  Mar-16*,10745.0,WLSP
51,Minority Interest,12  Mar-16*,0.0,WLSP
52,Prior Period Items,12  Mar-16*,0.0,WLSP
53,Extraordinary Inc (Exp),12  Mar-16*,0.0,WLSP
54,Tax,12  Mar-16*,3254.0,WLSP
55,Profit after tax,12  Mar-16*,7491.0,WLSP
56,Gross profit margin,12  Mar-16*,26.6,WLSP
57,Effective tax rate,12  Mar-16*,30.3,WLSP
58,Net profit margin,12  Mar-16*,12.5,WLSP
59,Current assets,12  Mar-16*,27976.0,WLSP
60,Current liabilities,12  Mar-16*,24198.0,WLSP
61,Net working cap to sales,12  Mar-16*,6.3,WLSP
62,Current ratio,12  Mar-16*,1.2,WLSP
63,Inventory Days,12  Mar-16*,67.0,WLSP
64,Debtors Days,12  Mar-16*,52.0,WLSP
65,Net fixed assets,12  Mar-16*,35316.0,WLSP
66,Share capital,12  Mar-16*,1005.0,WLSP
67,"""Free"" reserves",12  Mar-16*,19701.0,WLSP
68,Net worth,12  Mar-16*,20705.0,WLSP
69,Long term debt,12  Mar-16*,17922.0,WLSP
70,Total assets,12  Mar-16*,65491.0,WLSP
71,Interest coverage,12  Mar-16*,5.5,WLSP
72,Debt to equity ratio,12  Mar-16*,0.9,WLSP
73,Sales to assets ratio,12  Mar-16*,0.9,WLSP
74,Return on assets,12  Mar-16*,15.1,WLSP
75,Return on equity,12  Mar-16*,36.2,WLSP
76,Return on capital,12  Mar-16*,33.9,WLSP
77,Exports to sales,12  Mar-16*,0.1,WLSP
78,Imports to sales,12  Mar-16*,14.0,WLSP
79,Exports (fob),12  Mar-16*,61.0,WLSP
80,Imports (cif),12  Mar-16*,8349.0,WLSP
81,Fx inflow,12  Mar-16*,85.0,WLSP
82,Fx outflow,12  Mar-16*,8487.0,WLSP
83,Net fx,12  Mar-16*,-8402.0,WLSP
84,From Operations,12  Mar-16*,13280.0,WLSP
85,From Investments,12  Mar-16*,-8011.0,WLSP
86,From Financial Activity,12  Mar-16*,-6198.0,WLSP
87,Net Cashflow,12  Mar-16*,-929.0,WLSP
88,Net Sales,12  Mar-17*,66405.0,WLSP
89,Other income,12  Mar-17*,806.0,WLSP
90,Total revenues,12  Mar-17*,67211.0,WLSP
91,Gross profit,12  Mar-17*,15834.0,WLSP
92,Depreciation,12  Mar-17*,5054.0,WLSP
93,Interest,12  Mar-17*,1583.0,WLSP
94,Profit before tax,12  Mar-17*,10003.0,WLSP
95,Minority Interest,12  Mar-17*,0.0,WLSP
96,Prior Period Items,12  Mar-17*,0.0,WLSP
97,Extraordinary Inc (Exp),12  Mar-17*,-4648.0,WLSP
98,Tax,12  Mar-17*,1731.0,WLSP
99,Profit after tax,12  Mar-17*,3624.0,WLSP
100,Gross profit margin,12  Mar-17*,23.8,WLSP
101,Effective tax rate,12  Mar-17*,17.3,WLSP
102,Net profit margin,12  Mar-17*,5.5,WLSP
103,Current assets,12  Mar-17*,34292.0,WLSP
104,Current liabilities,12  Mar-17*,24275.0,WLSP
105,Net working cap to sales,12  Mar-17*,15.1,WLSP
106,Current ratio,12  Mar-17*,1.4,WLSP
107,Inventory Days,12  Mar-17*,70.0,WLSP
108,Debtors Days,12  Mar-17*,53.0,WLSP
109,Net fixed assets,12  Mar-17*,37454.0,WLSP
110,Share capital,12  Mar-17*,1005.0,WLSP
111,"""Free"" reserves",12  Mar-17*,23971.0,WLSP
112,Net worth,12  Mar-17*,24976.0,WLSP
113,Long term debt,12  Mar-17*,20160.0,WLSP
114,Total assets,12  Mar-17*,73283.0,WLSP
115,Interest coverage,12  Mar-17*,7.3,WLSP
116,Debt to equity ratio,12  Mar-17*,0.8,WLSP
117,Sales to assets ratio,12  Mar-17*,0.9,WLSP
118,Return on assets,12  Mar-17*,7.1,WLSP
119,Return on equity,12  Mar-17*,14.5,WLSP
120,Return on capital,12  Mar-17*,15.4,WLSP
121,Exports to sales,12  Mar-17*,0.2,WLSP
122,Imports to sales,12  Mar-17*,11.7,WLSP
123,Exports (fob),12  Mar-17*,138.0,WLSP
124,Imports (cif),12  Mar-17*,7781.0,WLSP
125,Fx inflow,12  Mar-17*,146.0,WLSP
126,Fx outflow,12  Mar-17*,11189.0,WLSP
127,Net fx,12  Mar-17*,-11042.0,WLSP
128,From Operations,12  Mar-17*,8322.0,WLSP
129,From Investments,12  Mar-17*,-7124.0,WLSP
130,From Financial Activity,12  Mar-17*,-990.0,WLSP
131,Net Cashflow,12  Mar-17*,178.0,WLSP
132,Net Sales,12  Mar-18*,60506.0,WLSP
133,Other income,12  Mar-18*,812.0,WLSP
134,Total revenues,12  Mar-18*,61318.0,WLSP
135,Gross profit,12  Mar-18*,11234.0,WLSP
136,Depreciation,12  Mar-18*,5042.0,WLSP
137,Interest,12  Mar-18*,1408.0,WLSP
138,Profit before tax,12  Mar-18*,5597.0,WLSP
139,Minority Interest,12  Mar-18*,0.0,WLSP
140,Prior Period Items,12  Mar-18*,0.0,WLSP
141,Extraordinary Inc (Exp),12  Mar-18*,0.0,WLSP
142,Tax,12  Mar-18*,1615.0,WLSP
143,Profit after tax,12  Mar-18*,3982.0,WLSP
144,Gross profit margin,12  Mar-18*,18.6,WLSP
145,Effective tax rate,12  Mar-18*,28.9,WLSP
146,Net profit margin,12  Mar-18*,6.6,WLSP
147,Current assets,12  Mar-18*,35108.0,WLSP
148,Current liabilities,12  Mar-18*,24686.0,WLSP
149,Net working cap to sales,12  Mar-18*,17.2,WLSP
150,Current ratio,12  Mar-18*,1.4,WLSP
151,Inventory Days,12  Mar-18*,79.0,WLSP
152,Debtors Days,12  Mar-18*,56.0,WLSP
153,Net fixed assets,12  Mar-18*,35427.0,WLSP
154,Share capital,12  Mar-18*,1005.0,WLSP
155,"""Free"" reserves",12  Mar-18*,26057.0,WLSP
156,Net worth,12  Mar-18*,27061.0,WLSP
157,Long term debt,12  Mar-18*,17029.0,WLSP
158,Total assets,12  Mar-18*,72249.0,WLSP
159,Interest coverage,12  Mar-18*,5.0,WLSP
160,Debt to equity ratio,12  Mar-18*,0.6,WLSP
161,Sales to assets ratio,12  Mar-18*,0.8,WLSP
162,Return on assets,12  Mar-18*,7.5,WLSP
163,Return on equity,12  Mar-18*,14.7,WLSP
164,Return on capital,12  Mar-18*,15.9,WLSP
165,Exports to sales,12  Mar-18*,0.4,WLSP
166,Imports to sales,12  Mar-18*,11.9,WLSP
167,Exports (fob),12  Mar-18*,213.0,WLSP
168,Imports (cif),12  Mar-18*,7199.0,WLSP
169,Fx inflow,12  Mar-18*,224.0,WLSP
170,Fx outflow,12  Mar-18*,7364.0,WLSP
171,Net fx,12  Mar-18*,-7140.0,WLSP
172,From Operations,12  Mar-18*,5450.0,WLSP
173,From Investments,12  Mar-18*,-3015.0,WLSP
174,From Financial Activity,12  Mar-18*,-2500.0,WLSP
175,Net Cashflow,12  Mar-18*,-47.0,WLSP
176,Net Sales,12  Mar-19*,65266.0,WLSP
177,Other income,12  Mar-19*,818.0,WLSP
178,Total revenues,12  Mar-19*,66084.0,WLSP
179,Gross profit,12  Mar-19*,10649.0,WLSP
180,Depreciation,12  Mar-19*,4358.0,WLSP
181,Interest,12  Mar-19*,1593.0,WLSP
182,Profit before tax,12  Mar-19*,5516.0,WLSP
183,Minority Interest,12  Mar-19*,0.0,WLSP
184,Prior Period Items,12  Mar-19*,0.0,WLSP
185,Extraordinary Inc (Exp),12  Mar-19*,-2647.0,WLSP
186,Tax,12  Mar-19*,608.0,WLSP
187,Profit after tax,12  Mar-19*,2262.0,WLSP
188,Gross profit margin,12  Mar-19*,16.3,WLSP
189,Effective tax rate,12  Mar-19*,11.0,WLSP
190,Net profit margin,12  Mar-19*,3.5,WLSP
191,Current assets,12  Mar-19*,36306.0,WLSP
192,Current liabilities,12  Mar-19*,28935.0,WLSP
193,Net working cap to sales,12  Mar-19*,11.3,WLSP
194,Current ratio,12  Mar-19*,1.3,WLSP
195,Inventory Days,12  Mar-19*,75.0,WLSP
196,Debtors Days,12  Mar-19*,60.0,WLSP
197,Net fixed assets,12  Mar-19*,37946.0,WLSP
198,Share capital,12  Mar-19*,1005.0,WLSP
199,"""Free"" reserves",12  Mar-19*,27793.0,WLSP
200,Net worth,12  Mar-19*,28798.0,WLSP
201,Long term debt,12  Mar-19*,15537.0,WLSP
202,Total assets,12  Mar-19*,77423.0,WLSP
203,Interest coverage,12  Mar-19*,4.5,WLSP
204,Debt to equity ratio,12  Mar-19*,0.5,WLSP
205,Sales to assets ratio,12  Mar-19*,0.8,WLSP
206,Return on assets,12  Mar-19*,5.0,WLSP
207,Return on equity,12  Mar-19*,7.9,WLSP
208,Return on capital,12  Mar-19*,10.1,WLSP
209,Exports to sales,12  Mar-19*,0.4,WLSP
210,Imports to sales,12  Mar-19*,8.9,WLSP
211,Exports (fob),12  Mar-19*,255.0,WLSP
212,Imports (cif),12  Mar-19*,5785.0,WLSP
213,Fx inflow,12  Mar-19*,265.0,WLSP
214,Fx outflow,12  Mar-19*,8021.0,WLSP
215,Net fx,12  Mar-19*,-7756.0,WLSP
216,From Operations,12  Mar-19*,9243.0,WLSP
217,From Investments,12  Mar-19*,-6572.0,WLSP
218,From Financial Activity,12  Mar-19*,-2319.0,WLSP
219,Net Cashflow,12  Mar-19*,352.0,WLSP
