,No. of Mths  Year Ending,variable,value,name
149,Net working cap to sales,12  Mar-18*,-163.5,MTNL
150,Current ratio,12  Mar-18*,0.6,MTNL
151,Inventory Days,12  Mar-18*,4.0,MTNL
152,Debtors Days,12  Mar-18*,63.0,MTNL
153,Net fixed assets,12  Mar-18*,84990.0,MTNL
154,Share capital,12  Mar-18*,6300.0,MTNL
155,"""Free"" reserves",12  Mar-18*,-69620.0,MTNL
156,Net worth,12  Mar-18*,-63320.0,MTNL
157,Long term debt,12  Mar-18*,102927.0,MTNL
158,Total assets,12  Mar-18*,162912.0,MTNL
159,Interest coverage,12  Mar-18*,-1.0,MTNL
160,Debt to equity ratio,12  Mar-18*,-1.6,MTNL
161,Sales to assets ratio,12  Mar-18*,0.2,MTNL
162,Return on assets,12  Mar-18*,-9.0,MTNL
163,Return on equity,12  Mar-18*,46.9,MTNL
164,Return on capital,12  Mar-18*,-37.0,MTNL
165,Exports to sales,12  Mar-18*,0.0,MTNL
166,Imports to sales,12  Mar-18*,0.0,MTNL
167,Exports (fob),12  Mar-18*,0.0,MTNL
168,Imports (cif),12  Mar-18*,0.0,MTNL
169,Fx inflow,12  Mar-18*,28.0,MTNL
170,Fx outflow,12  Mar-18*,34.0,MTNL
171,Net fx,12  Mar-18*,-6.0,MTNL
172,From Operations,12  Mar-18*,1547.0,MTNL
173,From Investments,12  Mar-18*,-4921.0,MTNL
174,From Financial Activity,12  Mar-18*,3446.0,MTNL
175,Net Cashflow,12  Mar-18*,73.0,MTNL
176,Net Sales,12  Mar-19*,20854.0,MTNL
177,Other income,12  Mar-19*,6361.0,MTNL
178,Total revenues,12  Mar-19*,27215.0,MTNL
179,Gross profit,12  Mar-19*,-13170.0,MTNL
180,Depreciation,12  Mar-19*,10024.0,MTNL
181,Interest,12  Mar-19*,17032.0,MTNL
182,Profit before tax,12  Mar-19*,-33866.0,MTNL
183,Minority Interest,12  Mar-19*,0.0,MTNL
184,Prior Period Items,12  Mar-19*,-6.0,MTNL
185,Extraordinary Inc (Exp),12  Mar-19*,0.0,MTNL
186,Tax,12  Mar-19*,9.0,MTNL
187,Profit after tax,12  Mar-19*,-33881.0,MTNL
188,Gross profit margin,12  Mar-19*,-63.2,MTNL
189,Effective tax rate,12  Mar-19*,0.0,MTNL
190,Net profit margin,12  Mar-19*,-162.5,MTNL
191,Current assets,12  Mar-19*,57652.0,MTNL
192,Current liabilities,12  Mar-19*,115720.0,MTNL
193,Net working cap to sales,12  Mar-19*,-278.4,MTNL
194,Current ratio,12  Mar-19*,0.5,MTNL
195,Inventory Days,12  Mar-19*,4.0,MTNL
196,Debtors Days,12  Mar-19*,107.0,MTNL
197,Net fixed assets,12  Mar-19*,77902.0,MTNL
198,Share capital,12  Mar-19*,6300.0,MTNL
199,"""Free"" reserves",12  Mar-19*,-103578.0,MTNL
200,Net worth,12  Mar-19*,-97278.0,MTNL
201,Long term debt,12  Mar-19*,114722.0,MTNL
202,Total assets,12  Mar-19*,147045.0,MTNL
203,Interest coverage,12  Mar-19*,-1.0,MTNL
204,Debt to equity ratio,12  Mar-19*,-1.2,MTNL
205,Sales to assets ratio,12  Mar-19*,0.1,MTNL
206,Return on assets,12  Mar-19*,-11.5,MTNL
207,Return on equity,12  Mar-19*,34.8,MTNL
208,Return on capital,12  Mar-19*,-96.5,MTNL
209,Exports to sales,12  Mar-19*,0.0,MTNL
210,Imports to sales,12  Mar-19*,0.0,MTNL
211,Exports (fob),12  Mar-19*,0.0,MTNL
212,Imports (cif),12  Mar-19*,0.0,MTNL
213,Fx inflow,12  Mar-19*,0.0,MTNL
214,Fx outflow,12  Mar-19*,0.0,MTNL
215,Net fx,12  Mar-19*,0.0,MTNL
216,From Operations,12  Mar-19*,-7330.0,MTNL
217,From Investments,12  Mar-19*,-2970.0,MTNL
218,From Financial Activity,12  Mar-19*,10442.0,MTNL
219,Net Cashflow,12  Mar-19*,142.0,MTNL
