,No. of Mths  Year Ending,variable,value,name
116,Debt to equity ratio,12  Mar-17*,0.2,TWL
117,Sales to assets ratio,12  Mar-17*,0.6,TWL
118,Return on assets,12  Mar-17*,2.2,TWL
119,Return on equity,12  Mar-17*,2.8,TWL
120,Return on capital,12  Mar-17*,7.2,TWL
121,Exports to sales,12  Mar-17*,0.0,TWL
122,Imports to sales,12  Mar-17*,0.0,TWL
123,Exports (fob),12  Mar-17*,0.0,TWL
124,Imports (cif),12  Mar-17*,0.0,TWL
125,Fx inflow,12  Mar-17*,0.0,TWL
126,Fx outflow,12  Mar-17*,244.0,TWL
127,Net fx,12  Mar-17*,-244.0,TWL
128,From Operations,12  Mar-17*,-1771.0,TWL
129,From Investments,12  Mar-17*,683.0,TWL
130,From Financial Activity,12  Mar-17*,1114.0,TWL
131,Net Cashflow,12  Mar-17*,-219.0,TWL
132,Net Sales,12  Mar-18*,12682.0,TWL
133,Other income,12  Mar-18*,299.0,TWL
134,Total revenues,12  Mar-18*,12981.0,TWL
135,Gross profit,12  Mar-18*,-967.0,TWL
136,Depreciation,12  Mar-18*,508.0,TWL
137,Interest,12  Mar-18*,441.0,TWL
138,Profit before tax,12  Mar-18*,-1618.0,TWL
139,Minority Interest,12  Mar-18*,-3.0,TWL
140,Prior Period Items,12  Mar-18*,0.0,TWL
141,Extraordinary Inc (Exp),12  Mar-18*,-51.0,TWL
142,Tax,12  Mar-18*,-199.0,TWL
143,Profit after tax,12  Mar-18*,-1472.0,TWL
144,Gross profit margin,12  Mar-18*,-7.6,TWL
145,Effective tax rate,12  Mar-18*,12.3,TWL
146,Net profit margin,12  Mar-18*,-11.6,TWL
147,Current assets,12  Mar-18*,15850.0,TWL
148,Current liabilities,12  Mar-18*,15017.0,TWL
149,Net working cap to sales,12  Mar-18*,6.6,TWL
150,Current ratio,12  Mar-18*,1.1,TWL
151,Inventory Days,12  Mar-18*,127.0,TWL
152,Debtors Days,12  Mar-18*,79.0,TWL
153,Net fixed assets,12  Mar-18*,9850.0,TWL
154,Share capital,12  Mar-18*,231.0,TWL
155,"""Free"" reserves",12  Mar-18*,8316.0,TWL
156,Net worth,12  Mar-18*,8547.0,TWL
157,Long term debt,12  Mar-18*,1873.0,TWL
158,Total assets,12  Mar-18*,27196.0,TWL
159,Interest coverage,12  Mar-18*,-2.7,TWL
160,Debt to equity ratio,12  Mar-18*,0.2,TWL
161,Sales to assets ratio,12  Mar-18*,0.5,TWL
162,Return on assets,12  Mar-18*,-3.8,TWL
163,Return on equity,12  Mar-18*,-17.2,TWL
164,Return on capital,12  Mar-18*,-11.8,TWL
165,Exports to sales,12  Mar-18*,0.0,TWL
166,Imports to sales,12  Mar-18*,0.0,TWL
167,Exports (fob),12  Mar-18*,0.0,TWL
168,Imports (cif),12  Mar-18*,0.0,TWL
169,Fx inflow,12  Mar-18*,686.0,TWL
170,Fx outflow,12  Mar-18*,173.0,TWL
171,Net fx,12  Mar-18*,513.0,TWL
172,From Operations,12  Mar-18*,-1211.0,TWL
173,From Investments,12  Mar-18*,-256.0,TWL
174,From Financial Activity,12  Mar-18*,1905.0,TWL
175,Net Cashflow,12  Mar-18*,246.0,TWL
176,Net Sales,12  Mar-19*,17108.0,TWL
177,Other income,12  Mar-19*,533.0,TWL
178,Total revenues,12  Mar-19*,17641.0,TWL
179,Gross profit,12  Mar-19*,341.0,TWL
180,Depreciation,12  Mar-19*,362.0,TWL
181,Interest,12  Mar-19*,684.0,TWL
182,Profit before tax,12  Mar-19*,-171.0,TWL
183,Minority Interest,12  Mar-19*,0.0,TWL
184,Prior Period Items,12  Mar-19*,0.0,TWL
185,Extraordinary Inc (Exp),12  Mar-19*,-383.0,TWL
186,Tax,12  Mar-19*,-330.0,TWL
187,Profit after tax,12  Mar-19*,-225.0,TWL
188,Gross profit margin,12  Mar-19*,2.0,TWL
189,Effective tax rate,12  Mar-19*,192.5,TWL
190,Net profit margin,12  Mar-19*,-1.3,TWL
191,Current assets,12  Mar-19*,15849.0,TWL
192,Current liabilities,12  Mar-19*,12019.0,TWL
193,Net working cap to sales,12  Mar-19*,22.4,TWL
194,Current ratio,12  Mar-19*,1.3,TWL
195,Inventory Days,12  Mar-19*,111.0,TWL
196,Debtors Days,12  Mar-19*,73.0,TWL
197,Net fixed assets,12  Mar-19*,9710.0,TWL
198,Share capital,12  Mar-19*,231.0,TWL
199,"""Free"" reserves",12  Mar-19*,7931.0,TWL
200,Net worth,12  Mar-19*,8162.0,TWL
201,Long term debt,12  Mar-19*,5756.0,TWL
202,Total assets,12  Mar-19*,27163.0,TWL
203,Interest coverage,12  Mar-19*,0.7,TWL
204,Debt to equity ratio,12  Mar-19*,0.7,TWL
205,Sales to assets ratio,12  Mar-19*,0.6,TWL
206,Return on assets,12  Mar-19*,1.7,TWL
207,Return on equity,12  Mar-19*,-2.8,TWL
208,Return on capital,12  Mar-19*,0.9,TWL
209,Exports to sales,12  Mar-19*,0.0,TWL
210,Imports to sales,12  Mar-19*,0.0,TWL
211,Exports (fob),12  Mar-19*,0.0,TWL
212,Imports (cif),12  Mar-19*,0.0,TWL
213,Fx inflow,12  Mar-19*,570.0,TWL
214,Fx outflow,12  Mar-19*,317.0,TWL
215,Net fx,12  Mar-19*,253.0,TWL
216,From Operations,12  Mar-19*,-1244.0,TWL
217,From Investments,12  Mar-19*,-484.0,TWL
218,From Financial Activity,12  Mar-19*,2137.0,TWL
219,Net Cashflow,12  Mar-19*,403.0,TWL
