,No. of Mths  Year Ending,variable,value,name
164,Return on capital,12  Mar-18,24.1,NWSE
165,Exports to sales,12  Mar-18,0.0,NWSE
166,Imports to sales,12  Mar-18,0.0,NWSE
167,Exports (fob),12  Mar-18,0.0,NWSE
168,Imports (cif),12  Mar-18,0.0,NWSE
169,Fx inflow,12  Mar-18,0.0,NWSE
170,Fx outflow,12  Mar-18,0.0,NWSE
171,Net fx,12  Mar-18,0.0,NWSE
172,From Operations,12  Mar-18,1462.0,NWSE
173,From Investments,12  Mar-18,-1228.0,NWSE
174,From Financial Activity,12  Mar-18,-191.0,NWSE
175,Net Cashflow,12  Mar-18,43.0,NWSE
176,Net Sales,12  Mar-19,3596.0,NWSE
177,Other income,12  Mar-19,331.0,NWSE
178,Total revenues,12  Mar-19,3927.0,NWSE
179,Gross profit,12  Mar-19,2314.0,NWSE
180,Depreciation,12  Mar-19,119.0,NWSE
181,Interest,12  Mar-19,47.0,NWSE
182,Profit before tax,12  Mar-19,2479.0,NWSE
183,Minority Interest,12  Mar-19,0.0,NWSE
184,Prior Period Items,12  Mar-19,0.0,NWSE
185,Extraordinary Inc (Exp),12  Mar-19,0.0,NWSE
186,Tax,12  Mar-19,675.0,NWSE
187,Profit after tax,12  Mar-19,1804.0,NWSE
188,Gross profit margin,12  Mar-19,64.4,NWSE
189,Effective tax rate,12  Mar-19,27.2,NWSE
190,Net profit margin,12  Mar-19,50.2,NWSE
191,Current assets,12  Mar-19,703.0,NWSE
192,Current liabilities,12  Mar-19,906.0,NWSE
193,Net working cap to sales,12  Mar-19,-5.7,NWSE
194,Current ratio,12  Mar-19,0.8,NWSE
195,Inventory Days,12  Mar-19,9.0,NWSE
196,Debtors Days,12  Mar-19,18.0,NWSE
197,Net fixed assets,12  Mar-19,7220.0,NWSE
198,Share capital,12  Mar-19,141.0,NWSE
199,"""Free"" reserves",12  Mar-19,11564.0,NWSE
200,Net worth,12  Mar-19,11705.0,NWSE
201,Long term debt,12  Mar-19,0.0,NWSE
202,Total assets,12  Mar-19,13487.0,NWSE
203,Interest coverage,12  Mar-19,53.6,NWSE
204,Debt to equity ratio,12  Mar-19,0.0,NWSE
205,Sales to assets ratio,12  Mar-19,0.3,NWSE
206,Return on assets,12  Mar-19,13.7,NWSE
207,Return on equity,12  Mar-19,15.4,NWSE
208,Return on capital,12  Mar-19,21.6,NWSE
209,Exports to sales,12  Mar-19,0.0,NWSE
210,Imports to sales,12  Mar-19,0.0,NWSE
211,Exports (fob),12  Mar-19,0.0,NWSE
212,Imports (cif),12  Mar-19,0.0,NWSE
213,Fx inflow,12  Mar-19,2.0,NWSE
214,Fx outflow,12  Mar-19,0.0,NWSE
215,Net fx,12  Mar-19,2.0,NWSE
216,From Operations,12  Mar-19,1708.0,NWSE
217,From Investments,12  Mar-19,-1548.0,NWSE
218,From Financial Activity,12  Mar-19,-198.0,NWSE
219,Net Cashflow,12  Mar-19,-37.0,NWSE
