,No. of Mths  Year Ending,variable,value,name
91,Gross profit,12  Mar-17*,1460.0,TIIL
92,Depreciation,12  Mar-17*,241.0,TIIL
93,Interest,12  Mar-17*,188.0,TIIL
94,Profit before tax,12  Mar-17*,1443.0,TIIL
95,Minority Interest,12  Mar-17*,0.0,TIIL
96,Prior Period Items,12  Mar-17*,0.0,TIIL
97,Extraordinary Inc (Exp),12  Mar-17*,0.0,TIIL
98,Tax,12  Mar-17*,428.0,TIIL
99,Profit after tax,12  Mar-17*,1015.0,TIIL
100,Gross profit margin,12  Mar-17*,15.6,TIIL
101,Effective tax rate,12  Mar-17*,29.7,TIIL
102,Net profit margin,12  Mar-17*,10.8,TIIL
103,Current assets,12  Mar-17*,8095.0,TIIL
104,Current liabilities,12  Mar-17*,4163.0,TIIL
105,Net working cap to sales,12  Mar-17*,42.0,TIIL
106,Current ratio,12  Mar-17*,1.9,TIIL
107,Inventory Days,12  Mar-17*,120.0,TIIL
108,Debtors Days,12  Mar-17*,74.0,TIIL
109,Net fixed assets,12  Mar-17*,2202.0,TIIL
110,Share capital,12  Mar-17*,263.0,TIIL
111,"""Free"" reserves",12  Mar-17*,6626.0,TIIL
112,Net worth,12  Mar-17*,6889.0,TIIL
113,Long term debt,12  Mar-17*,230.0,TIIL
114,Total assets,12  Mar-17*,11537.0,TIIL
115,Interest coverage,12  Mar-17*,8.7,TIIL
116,Debt to equity ratio,12  Mar-17*,0.0,TIIL
117,Sales to assets ratio,12  Mar-17*,0.8,TIIL
118,Return on assets,12  Mar-17*,10.4,TIIL
119,Return on equity,12  Mar-17*,14.7,TIIL
120,Return on capital,12  Mar-17*,22.9,TIIL
121,Exports to sales,12  Mar-17*,70.2,TIIL
122,Imports to sales,12  Mar-17*,3.3,TIIL
123,Exports (fob),12  Mar-17*,6570.0,TIIL
124,Imports (cif),12  Mar-17*,311.0,TIIL
125,Fx inflow,12  Mar-17*,6584.0,TIIL
126,Fx outflow,12  Mar-17*,442.0,TIIL
127,Net fx,12  Mar-17*,6142.0,TIIL
128,From Operations,12  Mar-17*,541.0,TIIL
129,From Investments,12  Mar-17*,-491.0,TIIL
130,From Financial Activity,12  Mar-17*,-75.0,TIIL
131,Net Cashflow,12  Mar-17*,-25.0,TIIL
132,Net Sales,12  Mar-18*,11844.0,TIIL
133,Other income,12  Mar-18*,521.0,TIIL
134,Total revenues,12  Mar-18*,12364.0,TIIL
135,Gross profit,12  Mar-18*,1700.0,TIIL
136,Depreciation,12  Mar-18*,293.0,TIIL
137,Interest,12  Mar-18*,229.0,TIIL
138,Profit before tax,12  Mar-18*,1699.0,TIIL
139,Minority Interest,12  Mar-18*,0.0,TIIL
140,Prior Period Items,12  Mar-18*,0.0,TIIL
141,Extraordinary Inc (Exp),12  Mar-18*,0.0,TIIL
142,Tax,12  Mar-18*,499.0,TIIL
143,Profit after tax,12  Mar-18*,1200.0,TIIL
144,Gross profit margin,12  Mar-18*,14.4,TIIL
145,Effective tax rate,12  Mar-18*,29.4,TIIL
146,Net profit margin,12  Mar-18*,10.1,TIIL
147,Current assets,12  Mar-18*,9884.0,TIIL
148,Current liabilities,12  Mar-18*,6042.0,TIIL
149,Net working cap to sales,12  Mar-18*,32.4,TIIL
150,Current ratio,12  Mar-18*,1.6,TIIL
151,Inventory Days,12  Mar-18*,121.0,TIIL
152,Debtors Days,12  Mar-18*,85.0,TIIL
153,Net fixed assets,12  Mar-18*,2989.0,TIIL
154,Share capital,12  Mar-18*,245.0,TIIL
155,"""Free"" reserves",12  Mar-18*,6843.0,TIIL
156,Net worth,12  Mar-18*,7088.0,TIIL
157,Long term debt,12  Mar-18*,396.0,TIIL
158,Total assets,12  Mar-18*,13871.0,TIIL
159,Interest coverage,12  Mar-18*,8.4,TIIL
160,Debt to equity ratio,12  Mar-18*,0.1,TIIL
161,Sales to assets ratio,12  Mar-18*,0.9,TIIL
162,Return on assets,12  Mar-18*,10.3,TIIL
163,Return on equity,12  Mar-18*,16.9,TIIL
164,Return on capital,12  Mar-18*,25.8,TIIL
165,Exports to sales,12  Mar-18*,61.3,TIIL
166,Imports to sales,12  Mar-18*,2.0,TIIL
167,Exports (fob),12  Mar-18*,7263.0,TIIL
168,Imports (cif),12  Mar-18*,238.0,TIIL
169,Fx inflow,12  Mar-18*,7283.0,TIIL
170,Fx outflow,12  Mar-18*,367.0,TIIL
171,Net fx,12  Mar-18*,6916.0,TIIL
172,From Operations,12  Mar-18*,-266.0,TIIL
173,From Investments,12  Mar-18*,-409.0,TIIL
174,From Financial Activity,12  Mar-18*,530.0,TIIL
175,Net Cashflow,12  Mar-18*,-145.0,TIIL
176,Net Sales,12  Mar-19*,13135.0,TIIL
177,Other income,12  Mar-19*,374.0,TIIL
178,Total revenues,12  Mar-19*,13508.0,TIIL
179,Gross profit,12  Mar-19*,1975.0,TIIL
180,Depreciation,12  Mar-19*,384.0,TIIL
181,Interest,12  Mar-19*,324.0,TIIL
182,Profit before tax,12  Mar-19*,1641.0,TIIL
183,Minority Interest,12  Mar-19*,0.0,TIIL
184,Prior Period Items,12  Mar-19*,0.0,TIIL
185,Extraordinary Inc (Exp),12  Mar-19*,0.0,TIIL
186,Tax,12  Mar-19*,451.0,TIIL
187,Profit after tax,12  Mar-19*,1190.0,TIIL
188,Gross profit margin,12  Mar-19*,15.0,TIIL
189,Effective tax rate,12  Mar-19*,27.5,TIIL
190,Net profit margin,12  Mar-19*,9.1,TIIL
191,Current assets,12  Mar-19*,10835.0,TIIL
192,Current liabilities,12  Mar-19*,6996.0,TIIL
193,Net working cap to sales,12  Mar-19*,29.2,TIIL
194,Current ratio,12  Mar-19*,1.5,TIIL
195,Inventory Days,12  Mar-19*,133.0,TIIL
196,Debtors Days,12  Mar-19*,91.0,TIIL
197,Net fixed assets,12  Mar-19*,3734.0,TIIL
198,Share capital,12  Mar-19*,245.0,TIIL
199,"""Free"" reserves",12  Mar-19*,8027.0,TIIL
200,Net worth,12  Mar-19*,8271.0,TIIL
201,Long term debt,12  Mar-19*,564.0,TIIL
202,Total assets,12  Mar-19*,16256.0,TIIL
203,Interest coverage,12  Mar-19*,6.1,TIIL
204,Debt to equity ratio,12  Mar-19*,0.1,TIIL
205,Sales to assets ratio,12  Mar-19*,0.8,TIIL
206,Return on assets,12  Mar-19*,9.3,TIIL
207,Return on equity,12  Mar-19*,14.4,TIIL
208,Return on capital,12  Mar-19*,22.2,TIIL
209,Exports to sales,12  Mar-19*,66.2,TIIL
210,Imports to sales,12  Mar-19*,2.0,TIIL
211,Exports (fob),12  Mar-19*,8689.0,TIIL
212,Imports (cif),12  Mar-19*,260.0,TIIL
213,Fx inflow,12  Mar-19*,8718.0,TIIL
214,Fx outflow,12  Mar-19*,421.0,TIIL
215,Net fx,12  Mar-19*,8297.0,TIIL
216,From Operations,12  Mar-19*,265.0,TIIL
217,From Investments,12  Mar-19*,-1167.0,TIIL
218,From Financial Activity,12  Mar-19*,982.0,TIIL
219,Net Cashflow,12  Mar-19*,79.0,TIIL
