,No. of Mths  Year Ending,variable,value,name
187,Profit after tax,12  Mar-19*,5676.0,NRCN
188,Gross profit margin,12  Mar-19*,12.4,NRCN
189,Effective tax rate,12  Mar-19*,32.4,NRCN
190,Net profit margin,12  Mar-19*,4.4,NRCN
191,Current assets,12  Mar-19*,115171.0,NRCN
192,Current liabilities,12  Mar-19*,89851.0,NRCN
193,Net working cap to sales,12  Mar-19*,19.6,NRCN
194,Current ratio,12  Mar-19*,1.3,NRCN
195,Inventory Days,12  Mar-19*,40.0,NRCN
196,Debtors Days,12  Mar-19*,97.0,NRCN
197,Net fixed assets,12  Mar-19*,15642.0,NRCN
198,Share capital,12  Mar-19*,1201.0,NRCN
199,"""Free"" reserves",12  Mar-19*,44752.0,NRCN
200,Net worth,12  Mar-19*,45954.0,NRCN
201,Long term debt,12  Mar-19*,4884.0,NRCN
202,Total assets,12  Mar-19*,146604.0,NRCN
203,Interest coverage,12  Mar-19*,2.9,NRCN
204,Debt to equity ratio,12  Mar-19*,0.1,NRCN
205,Sales to assets ratio,12  Mar-19*,0.9,NRCN
206,Return on assets,12  Mar-19*,7.4,NRCN
207,Return on equity,12  Mar-19*,12.4,NRCN
208,Return on capital,12  Mar-19*,27.9,NRCN
209,Exports to sales,12  Mar-19*,0.0,NRCN
210,Imports to sales,12  Mar-19*,0.0,NRCN
211,Exports (fob),12  Mar-19*,0.0,NRCN
212,Imports (cif),12  Mar-19*,0.0,NRCN
213,Fx inflow,12  Mar-19*,0.0,NRCN
214,Fx outflow,12  Mar-19*,949.0,NRCN
215,Net fx,12  Mar-19*,-949.0,NRCN
216,From Operations,12  Mar-19*,6731.0,NRCN
217,From Investments,12  Mar-19*,-6189.0,NRCN
218,From Financial Activity,12  Mar-19*,892.0,NRCN
219,Net Cashflow,12  Mar-19*,1434.0,NRCN
