,No. of Mths  Year Ending,variable,value,name
61,Net worth,12  Mar-16*,64694,MMFS
62,Borrowings,12  Mar-16*,203412,MMFS
63,Investments,12  Mar-16*,6522,MMFS
64,Total assets,12  Mar-16*,450068,MMFS
65,Debt/equity ratio,12  Mar-16*,3.1,MMFS
66,Return on assets,12  Mar-16*,1.7,MMFS
67,Return on equity,12  Mar-16*,11.9,MMFS
68,Capital adequacy ratio,12  Mar-16*,17.3,MMFS
69,Net NPAs,12  Mar-16*,0,MMFS
70,From Operations,12  Mar-16*,-49570,MMFS
71,From Investments,12  Mar-16*,-4399,MMFS
72,From Financial Activity,12  Mar-16*,54305,MMFS
73,Net Cashflow,12  Mar-16*,336,MMFS
74,Interest income,12  Mar-17*,71462.0,MMFS
75,Other income,12  Mar-17*,545.0,MMFS
76,Interest expense,12  Mar-17*,31862.0,MMFS
77,Net interest income,12  Mar-17*,39600.0,MMFS
78,Operating expense,12  Mar-17*,17335.0,MMFS
79,Gross profit,12  Mar-17*,22266.0,MMFS
80,Gross profit margin,12  Mar-17*,31.2,MMFS
81,Provisions/contingencies,12  Mar-17*,14433.0,MMFS
82,Profit before tax,12  Mar-17*,8378.0,MMFS
83,Extraordinary Inc (Exp),12  Mar-17*,0.0,MMFS
84,Minority Interest,12  Mar-17*,-181.0,MMFS
85,Prior Period Items,12  Mar-17*,0.0,MMFS
86,Tax,12  Mar-17*,3081.0,MMFS
87,Profit after tax,12  Mar-17*,5116.0,MMFS
88,Net profit margin,12  Mar-17*,7.2,MMFS
89,Advances,12  Mar-17*,281290,MMFS
90,Deposits,12  Mar-17*,0,MMFS
91,Credit/Deposit ratio,12  Mar-17*,NM,MMFS
92,Yield on advances,12  Mar-17*,22.9,MMFS
93,Cost of deposits,12  Mar-17*,N.A.,MMFS
94,Net Interest Margin,12  Mar-17*,13.7,MMFS
95,Net fixed assets,12  Mar-17*,1340,MMFS
96,Share capital,12  Mar-17*,1130,MMFS
97,Free reserves,12  Mar-17*,68472,MMFS
98,Net worth,12  Mar-17*,69602,MMFS
99,Borrowings,12  Mar-17*,249849,MMFS
100,Investments,12  Mar-17*,7974,MMFS
101,Total assets,12  Mar-17*,532229,MMFS
102,Debt/equity ratio,12  Mar-17*,3.6,MMFS
103,Return on assets,12  Mar-17*,1.0,MMFS
104,Return on equity,12  Mar-17*,7.4,MMFS
105,Capital adequacy ratio,12  Mar-17*,17.2,MMFS
106,Net NPAs,12  Mar-17*,4.0,MMFS
107,From Operations,12  Mar-17*,-64669,MMFS
108,From Investments,12  Mar-17*,-974,MMFS
109,From Financial Activity,12  Mar-17*,67659,MMFS
110,Net Cashflow,12  Mar-17*,2016,MMFS
111,Interest income,12  Mar-18*,76054.0,MMFS
112,Other income,12  Mar-18*,283.0,MMFS
113,Interest expense,12  Mar-18*,34362.0,MMFS
114,Net interest income,12  Mar-18*,41692.0,MMFS
115,Operating expense,12  Mar-18*,18019.0,MMFS
116,Gross profit,12  Mar-18*,23673.0,MMFS
117,Gross profit margin,12  Mar-18*,31.1,MMFS
118,Provisions/contingencies,12  Mar-18*,13826.0,MMFS
119,Profit before tax,12  Mar-18*,18741.0,MMFS
120,Extraordinary Inc (Exp),12  Mar-18*,0.0,MMFS
121,Minority Interest,12  Mar-18*,307.0,MMFS
122,Prior Period Items,12  Mar-18*,0.0,MMFS
123,Tax,12  Mar-18*,6885.0,MMFS
124,Profit after tax,12  Mar-18*,12163.0,MMFS
125,Net profit margin,12  Mar-18*,16.0,MMFS
126,Advances,12  Mar-18*,545497,MMFS
127,Deposits,12  Mar-18*,0,MMFS
128,Credit/Deposit ratio,12  Mar-18*,NM,MMFS
129,Yield on advances,12  Mar-18*,12.1,MMFS
130,Cost of deposits,12  Mar-18*,N.A.,MMFS
131,Net Interest Margin,12  Mar-18*,7.3,MMFS
132,Net fixed assets,12  Mar-18*,647,MMFS
133,Share capital,12  Mar-18*,1229,MMFS
134,Free reserves,12  Mar-18*,97923,MMFS
135,Net worth,12  Mar-18*,99152,MMFS
136,Borrowings,12  Mar-18*,165272,MMFS
137,Investments,12  Mar-18*,23779,MMFS
138,Total assets,12  Mar-18*,587301,MMFS
139,Debt/equity ratio,12  Mar-18*,1.7,MMFS
140,Return on assets,12  Mar-18*,2.1,MMFS
141,Return on equity,12  Mar-18*,12.3,MMFS
142,Capital adequacy ratio,12  Mar-18*,21.9,MMFS
143,Net NPAs,12  Mar-18*,6.6,MMFS
144,From Operations,12  Mar-18*,-85097,MMFS
145,From Investments,12  Mar-18*,2431,MMFS
146,From Financial Activity,12  Mar-18*,81737,MMFS
147,Net Cashflow,12  Mar-18*,-929,MMFS
148,Interest income,12  Mar-19*,99695.0,MMFS
149,Other income,12  Mar-19*,592.0,MMFS
150,Interest expense,12  Mar-19*,44323.0,MMFS
151,Net interest income,12  Mar-19*,55373.0,MMFS
152,Operating expense,12  Mar-19*,22824.0,MMFS
153,Gross profit,12  Mar-19*,32548.0,MMFS
154,Gross profit margin,12  Mar-19*,32.6,MMFS
155,Provisions/contingencies,12  Mar-19*,1533.0,MMFS
156,Profit before tax,12  Mar-19*,27938.0,MMFS
157,Extraordinary Inc (Exp),12  Mar-19*,0.0,MMFS
158,Minority Interest,12  Mar-19*,469.0,MMFS
159,Prior Period Items,12  Mar-19*,0.0,MMFS
160,Tax,12  Mar-19*,9735.0,MMFS
161,Profit after tax,12  Mar-19*,18673.0,MMFS
162,Net profit margin,12  Mar-19*,18.7,MMFS
163,Advances,12  Mar-19*,689390,MMFS
164,Deposits,12  Mar-19*,0,MMFS
165,Credit/Deposit ratio,12  Mar-19*,NM,MMFS
166,Yield on advances,12  Mar-19*,12.5,MMFS
167,Cost of deposits,12  Mar-19*,N.A.,MMFS
168,Net Interest Margin,12  Mar-19*,7.7,MMFS
169,Net fixed assets,12  Mar-19*,1098,MMFS
170,Share capital,12  Mar-19*,1230,MMFS
171,Free reserves,12  Mar-19*,111460,MMFS
172,Net worth,12  Mar-19*,112690,MMFS
173,Borrowings,12  Mar-19*,246327,MMFS
174,Investments,12  Mar-19*,33274,MMFS
175,Total assets,12  Mar-19*,745760,MMFS
176,Debt/equity ratio,12  Mar-19*,2.2,MMFS
177,Return on assets,12  Mar-19*,2.5,MMFS
178,Return on equity,12  Mar-19*,16.6,MMFS
179,Capital adequacy ratio,12  Mar-19*,20.3,MMFS
180,Net NPAs,12  Mar-19*,5.3,MMFS
181,From Operations,12  Mar-19*,-120779,MMFS
182,From Investments,12  Mar-19*,-12131,MMFS
183,From Financial Activity,12  Mar-19*,134895,MMFS
184,Net Cashflow,12  Mar-19*,1985,MMFS
