,No. of Mths  Year Ending,variable,value,name
151,Inventory Days,12  Mar-18,39.0,GALK
152,Debtors Days,12  Mar-18,60.0,GALK
153,Net fixed assets,12  Mar-18,23561.0,GALK
154,Share capital,12  Mar-18,734.0,GALK
155,"""Free"" reserves",12  Mar-18,37476.0,GALK
156,Net worth,12  Mar-18,38210.0,GALK
157,Long term debt,12  Mar-18,2298.0,GALK
158,Total assets,12  Mar-18,49703.0,GALK
159,Interest coverage,12  Mar-18,51.3,GALK
160,Debt to equity ratio,12  Mar-18,0.1,GALK
161,Sales to assets ratio,12  Mar-18,0.5,GALK
162,Return on assets,12  Mar-18,11.1,GALK
163,Return on equity,12  Mar-18,14.0,GALK
164,Return on capital,12  Mar-18,18.9,GALK
165,Exports to sales,12  Mar-18,12.8,GALK
166,Imports to sales,12  Mar-18,7.2,GALK
167,Exports (fob),12  Mar-18,3153.0,GALK
168,Imports (cif),12  Mar-18,1758.0,GALK
169,Fx inflow,12  Mar-18,3153.0,GALK
170,Fx outflow,12  Mar-18,1875.0,GALK
171,Net fx,12  Mar-18,1278.0,GALK
172,From Operations,12  Mar-18,5139.0,GALK
173,From Investments,12  Mar-18,-3947.0,GALK
174,From Financial Activity,12  Mar-18,-1163.0,GALK
175,Net Cashflow,12  Mar-18,28.0,GALK
176,Net Sales,12  Mar-19,31614.0,GALK
177,Other income,12  Mar-19,608.0,GALK
178,Total revenues,12  Mar-19,32222.0,GALK
179,Gross profit,12  Mar-19,11164.0,GALK
180,Depreciation,12  Mar-19,1400.0,GALK
181,Interest,12  Mar-19,209.0,GALK
182,Profit before tax,12  Mar-19,10163.0,GALK
183,Minority Interest,12  Mar-19,0.0,GALK
184,Prior Period Items,12  Mar-19,0.0,GALK
185,Extraordinary Inc (Exp),12  Mar-19,0.0,GALK
186,Tax,12  Mar-19,3261.0,GALK
187,Profit after tax,12  Mar-19,6902.0,GALK
188,Gross profit margin,12  Mar-19,35.3,GALK
189,Effective tax rate,12  Mar-19,32.1,GALK
190,Net profit margin,12  Mar-19,21.8,GALK
191,Current assets,12  Mar-19,16101.0,GALK
192,Current liabilities,12  Mar-19,5080.0,GALK
193,Net working cap to sales,12  Mar-19,34.9,GALK
194,Current ratio,12  Mar-19,3.2,GALK
195,Inventory Days,12  Mar-19,27.0,GALK
196,Debtors Days,12  Mar-19,56.0,GALK
197,Net fixed assets,12  Mar-19,26077.0,GALK
198,Share capital,12  Mar-19,734.0,GALK
199,"""Free"" reserves",12  Mar-19,42221.0,GALK
200,Net worth,12  Mar-19,42956.0,GALK
201,Long term debt,12  Mar-19,1846.0,GALK
202,Total assets,12  Mar-19,55310.0,GALK
203,Interest coverage,12  Mar-19,49.5,GALK
204,Debt to equity ratio,12  Mar-19,0.0,GALK
205,Sales to assets ratio,12  Mar-19,0.6,GALK
206,Return on assets,12  Mar-19,12.9,GALK
207,Return on equity,12  Mar-19,16.1,GALK
208,Return on capital,12  Mar-19,23.2,GALK
209,Exports to sales,12  Mar-19,10.8,GALK
210,Imports to sales,12  Mar-19,8.7,GALK
211,Exports (fob),12  Mar-19,3409.0,GALK
212,Imports (cif),12  Mar-19,2745.0,GALK
213,Fx inflow,12  Mar-19,3408.0,GALK
214,Fx outflow,12  Mar-19,3119.0,GALK
215,Net fx,12  Mar-19,290.0,GALK
216,From Operations,12  Mar-19,8378.0,GALK
217,From Investments,12  Mar-19,-5828.0,GALK
218,From Financial Activity,12  Mar-19,-1358.0,GALK
219,Net Cashflow,12  Mar-19,1215.0,GALK
