,No. of Mths  Year Ending,variable,value,name
147,Current assets,12  Mar-17*,7083.0,FDCL
148,Current liabilities,12  Mar-17*,1793.0,FDCL
149,Net working cap to sales,12  Mar-17*,52.2,FDCL
150,Current ratio,12  Mar-17*,3.9,FDCL
151,Inventory Days,12  Mar-17*,49.0,FDCL
152,Debtors Days,12  Mar-17*,27.0,FDCL
153,Net fixed assets,12  Mar-17*,6844.0,FDCL
154,Share capital,12  Mar-17*,179.0,FDCL
155,"""Free"" reserves",12  Mar-17*,12523.0,FDCL
156,Net worth,12  Mar-17*,12702.0,FDCL
157,Long term debt,12  Mar-17*,7.0,FDCL
158,Total assets,12  Mar-17*,14679.0,FDCL
159,Interest coverage,12  Mar-17*,183.7,FDCL
160,Debt to equity ratio,12  Mar-17*,0.0,FDCL
161,Sales to assets ratio,12  Mar-17*,0.7,FDCL
162,Return on assets,12  Mar-17*,12.9,FDCL
163,Return on equity,12  Mar-17*,14.8,FDCL
164,Return on capital,12  Mar-17*,19.9,FDCL
165,Exports to sales,12  Mar-17*,15.4,FDCL
166,Imports to sales,12  Mar-17*,0.0,FDCL
167,Exports (fob),12  Mar-17*,1558.0,FDCL
168,Imports (cif),12  Mar-17*,0.0,FDCL
169,Fx inflow,12  Mar-17*,2118.0,FDCL
170,Fx outflow,12  Mar-17*,0.0,FDCL
171,Net fx,12  Mar-17*,2118.0,FDCL
172,From Operations,12  Mar-17*,1545.0,FDCL
173,From Investments,12  Mar-17*,-1436.0,FDCL
174,From Financial Activity,12  Mar-17*,4.0,FDCL
175,Net Cashflow,12  Mar-17*,109.0,FDCL
176,Net Sales,12  Mar-18*,10751.0,FDCL
177,Other income,12  Mar-18*,510.0,FDCL
178,Total revenues,12  Mar-18*,11260.0,FDCL
179,Gross profit,12  Mar-18*,2267.0,FDCL
180,Depreciation,12  Mar-18*,351.0,FDCL
181,Interest,12  Mar-18*,14.0,FDCL
182,Profit before tax,12  Mar-18*,2411.0,FDCL
183,Minority Interest,12  Mar-18*,-5.0,FDCL
184,Prior Period Items,12  Mar-18*,0.0,FDCL
185,Extraordinary Inc (Exp),12  Mar-18*,0.0,FDCL
186,Tax,12  Mar-18*,671.0,FDCL
187,Profit after tax,12  Mar-18*,1735.0,FDCL
188,Gross profit margin,12  Mar-18*,21.1,FDCL
189,Effective tax rate,12  Mar-18*,27.8,FDCL
190,Net profit margin,12  Mar-18*,16.1,FDCL
191,Current assets,12  Mar-18*,7213.0,FDCL
192,Current liabilities,12  Mar-18*,2104.0,FDCL
193,Net working cap to sales,12  Mar-18*,47.5,FDCL
194,Current ratio,12  Mar-18*,3.4,FDCL
195,Inventory Days,12  Mar-18*,54.0,FDCL
196,Debtors Days,12  Mar-18*,28.0,FDCL
197,Net fixed assets,12  Mar-18*,6865.0,FDCL
198,Share capital,12  Mar-18*,175.0,FDCL
199,"""Free"" reserves",12  Mar-18*,12586.0,FDCL
200,Net worth,12  Mar-18*,12761.0,FDCL
201,Long term debt,12  Mar-18*,6.0,FDCL
202,Total assets,12  Mar-18*,15041.0,FDCL
203,Interest coverage,12  Mar-18*,173.2,FDCL
204,Debt to equity ratio,12  Mar-18*,0.0,FDCL
205,Sales to assets ratio,12  Mar-18*,0.7,FDCL
206,Return on assets,12  Mar-18*,11.6,FDCL
207,Return on equity,12  Mar-18*,13.6,FDCL
208,Return on capital,12  Mar-18*,19.0,FDCL
209,Exports to sales,12  Mar-18*,12.3,FDCL
210,Imports to sales,12  Mar-18*,0.0,FDCL
211,Exports (fob),12  Mar-18*,1327.0,FDCL
212,Imports (cif),12  Mar-18*,0.0,FDCL
213,Fx inflow,12  Mar-18*,1889.0,FDCL
214,Fx outflow,12  Mar-18*,0.0,FDCL
215,Net fx,12  Mar-18*,1889.0,FDCL
216,From Operations,12  Mar-18*,1498.0,FDCL
217,From Investments,12  Mar-18*,201.0,FDCL
218,From Financial Activity,12  Mar-18*,-1694.0,FDCL
219,Net Cashflow,12  Mar-18*,10.0,FDCL
