,No. of Mths  Year Ending,variable,value,name
120,Return on capital,12  Mar-17*,26.1,MDPL
121,Exports to sales,12  Mar-17*,1.1,MDPL
122,Imports to sales,12  Mar-17*,2.0,MDPL
123,Exports (fob),12  Mar-17*,33.0,MDPL
124,Imports (cif),12  Mar-17*,62.0,MDPL
125,Fx inflow,12  Mar-17*,33.0,MDPL
126,Fx outflow,12  Mar-17*,67.0,MDPL
127,Net fx,12  Mar-17*,-34.0,MDPL
128,From Operations,12  Mar-17*,388.0,MDPL
129,From Investments,12  Mar-17*,-358.0,MDPL
130,From Financial Activity,12  Mar-17*,-32.0,MDPL
131,Net Cashflow,12  Mar-17*,-2.0,MDPL
132,Net Sales,12  Mar-18*,3468.0,MDPL
133,Other income,12  Mar-18*,10.0,MDPL
134,Total revenues,12  Mar-18*,3478.0,MDPL
135,Gross profit,12  Mar-18*,617.0,MDPL
136,Depreciation,12  Mar-18*,132.0,MDPL
137,Interest,12  Mar-18*,48.0,MDPL
138,Profit before tax,12  Mar-18*,447.0,MDPL
139,Minority Interest,12  Mar-18*,0.0,MDPL
140,Prior Period Items,12  Mar-18*,0.0,MDPL
141,Extraordinary Inc (Exp),12  Mar-18*,0.0,MDPL
142,Tax,12  Mar-18*,169.0,MDPL
143,Profit after tax,12  Mar-18*,278.0,MDPL
144,Gross profit margin,12  Mar-18*,17.8,MDPL
145,Effective tax rate,12  Mar-18*,37.7,MDPL
146,Net profit margin,12  Mar-18*,8.0,MDPL
147,Current assets,12  Mar-18*,1480.0,MDPL
148,Current liabilities,12  Mar-18*,1187.0,MDPL
149,Net working cap to sales,12  Mar-18*,8.4,MDPL
150,Current ratio,12  Mar-18*,1.2,MDPL
151,Inventory Days,12  Mar-18*,55.0,MDPL
152,Debtors Days,12  Mar-18*,89.0,MDPL
153,Net fixed assets,12  Mar-18*,1477.0,MDPL
154,Share capital,12  Mar-18*,139.0,MDPL
155,"""Free"" reserves",12  Mar-18*,1599.0,MDPL
156,Net worth,12  Mar-18*,1738.0,MDPL
157,Long term debt,12  Mar-18*,82.0,MDPL
158,Total assets,12  Mar-18*,3135.0,MDPL
159,Interest coverage,12  Mar-18*,10.4,MDPL
160,Debt to equity ratio,12  Mar-18*,0.0,MDPL
161,Sales to assets ratio,12  Mar-18*,1.1,MDPL
162,Return on assets,12  Mar-18*,10.4,MDPL
163,Return on equity,12  Mar-18*,16.0,MDPL
164,Return on capital,12  Mar-18*,27.2,MDPL
165,Exports to sales,12  Mar-18*,0.0,MDPL
166,Imports to sales,12  Mar-18*,0.0,MDPL
167,Exports (fob),12  Mar-18*,0.0,MDPL
168,Imports (cif),12  Mar-18*,0.0,MDPL
169,Fx inflow,12  Mar-18*,37.0,MDPL
170,Fx outflow,12  Mar-18*,253.0,MDPL
171,Net fx,12  Mar-18*,-216.0,MDPL
172,From Operations,12  Mar-18*,70.0,MDPL
173,From Investments,12  Mar-18*,-420.0,MDPL
174,From Financial Activity,12  Mar-18*,351.0,MDPL
175,Net Cashflow,12  Mar-18*,0.0,MDPL
176,Net Sales,12  Mar-19*,4057.0,MDPL
177,Other income,12  Mar-19*,11.0,MDPL
178,Total revenues,12  Mar-19*,4068.0,MDPL
179,Gross profit,12  Mar-19*,703.0,MDPL
180,Depreciation,12  Mar-19*,161.0,MDPL
181,Interest,12  Mar-19*,76.0,MDPL
182,Profit before tax,12  Mar-19*,478.0,MDPL
183,Minority Interest,12  Mar-19*,0.0,MDPL
184,Prior Period Items,12  Mar-19*,0.0,MDPL
185,Extraordinary Inc (Exp),12  Mar-19*,0.0,MDPL
186,Tax,12  Mar-19*,159.0,MDPL
187,Profit after tax,12  Mar-19*,319.0,MDPL
188,Gross profit margin,12  Mar-19*,17.3,MDPL
189,Effective tax rate,12  Mar-19*,33.2,MDPL
190,Net profit margin,12  Mar-19*,7.9,MDPL
191,Current assets,12  Mar-19*,1314.0,MDPL
192,Current liabilities,12  Mar-19*,1294.0,MDPL
193,Net working cap to sales,12  Mar-19*,0.5,MDPL
194,Current ratio,12  Mar-19*,1.0,MDPL
195,Inventory Days,12  Mar-19*,41.0,MDPL
196,Debtors Days,12  Mar-19*,63.0,MDPL
197,Net fixed assets,12  Mar-19*,2040.0,MDPL
198,Share capital,12  Mar-19*,139.0,MDPL
199,"""Free"" reserves",12  Mar-19*,1778.0,MDPL
200,Net worth,12  Mar-19*,1917.0,MDPL
201,Long term debt,12  Mar-19*,190.0,MDPL
202,Total assets,12  Mar-19*,3553.0,MDPL
203,Interest coverage,12  Mar-19*,7.3,MDPL
204,Debt to equity ratio,12  Mar-19*,0.1,MDPL
205,Sales to assets ratio,12  Mar-19*,1.1,MDPL
206,Return on assets,12  Mar-19*,11.1,MDPL
207,Return on equity,12  Mar-19*,16.7,MDPL
208,Return on capital,12  Mar-19*,26.3,MDPL
209,Exports to sales,12  Mar-19*,0.0,MDPL
210,Imports to sales,12  Mar-19*,0.0,MDPL
211,Exports (fob),12  Mar-19*,0.0,MDPL
212,Imports (cif),12  Mar-19*,0.0,MDPL
213,Fx inflow,12  Mar-19*,29.0,MDPL
214,Fx outflow,12  Mar-19*,351.0,MDPL
215,Net fx,12  Mar-19*,-322.0,MDPL
216,From Operations,12  Mar-19*,800.0,MDPL
217,From Investments,12  Mar-19*,-721.0,MDPL
218,From Financial Activity,12  Mar-19*,-79.0,MDPL
219,Net Cashflow,12  Mar-19*,0.0,MDPL
