,No. of Mths  Year Ending,variable,value,name
89,Other income,12  Mar-17,211.0,SVNP
90,Total revenues,12  Mar-17,5646.0,SVNP
91,Gross profit,12  Mar-17,1291.0,SVNP
92,Depreciation,12  Mar-17,214.0,SVNP
93,Interest,12  Mar-17,57.0,SVNP
94,Profit before tax,12  Mar-17,1231.0,SVNP
95,Minority Interest,12  Mar-17,0.0,SVNP
96,Prior Period Items,12  Mar-17,0.0,SVNP
97,Extraordinary Inc (Exp),12  Mar-17,0.0,SVNP
98,Tax,12  Mar-17,359.0,SVNP
99,Profit after tax,12  Mar-17,872.0,SVNP
100,Gross profit margin,12  Mar-17,23.7,SVNP
101,Effective tax rate,12  Mar-17,29.2,SVNP
102,Net profit margin,12  Mar-17,16.0,SVNP
103,Current assets,12  Mar-17,4917.0,SVNP
104,Current liabilities,12  Mar-17,1186.0,SVNP
105,Net working cap to sales,12  Mar-17,68.6,SVNP
106,Current ratio,12  Mar-17,4.1,SVNP
107,Inventory Days,12  Mar-17,62.0,SVNP
108,Debtors Days,12  Mar-17,31.0,SVNP
109,Net fixed assets,12  Mar-17,3154.0,SVNP
110,Share capital,12  Mar-17,127.0,SVNP
111,"""Free"" reserves",12  Mar-17,6543.0,SVNP
112,Net worth,12  Mar-17,6670.0,SVNP
113,Long term debt,12  Mar-17,259.0,SVNP
114,Total assets,12  Mar-17,8157.0,SVNP
115,Interest coverage,12  Mar-17,22.7,SVNP
116,Debt to equity ratio,12  Mar-17,0.0,SVNP
117,Sales to assets ratio,12  Mar-17,0.7,SVNP
118,Return on assets,12  Mar-17,11.4,SVNP
119,Return on equity,12  Mar-17,13.1,SVNP
120,Return on capital,12  Mar-17,18.6,SVNP
121,Exports to sales,12  Mar-17,0.0,SVNP
122,Imports to sales,12  Mar-17,0.0,SVNP
123,Exports (fob),12  Mar-17,0.0,SVNP
124,Imports (cif),12  Mar-17,0.0,SVNP
125,Fx inflow,12  Mar-17,4943.0,SVNP
126,Fx outflow,12  Mar-17,1857.0,SVNP
127,Net fx,12  Mar-17,3086.0,SVNP
128,From Operations,12  Mar-17,1092.0,SVNP
129,From Investments,12  Mar-17,-3107.0,SVNP
130,From Financial Activity,12  Mar-17,-304.0,SVNP
131,Net Cashflow,12  Mar-17,-2319.0,SVNP
132,Net Sales,12  Mar-18,6253.0,SVNP
133,Other income,12  Mar-18,233.0,SVNP
134,Total revenues,12  Mar-18,6485.0,SVNP
135,Gross profit,12  Mar-18,1982.0,SVNP
136,Depreciation,12  Mar-18,213.0,SVNP
137,Interest,12  Mar-18,46.0,SVNP
138,Profit before tax,12  Mar-18,1955.0,SVNP
139,Minority Interest,12  Mar-18,0.0,SVNP
140,Prior Period Items,12  Mar-18,0.0,SVNP
141,Extraordinary Inc (Exp),12  Mar-18,0.0,SVNP
142,Tax,12  Mar-18,718.0,SVNP
143,Profit after tax,12  Mar-18,1237.0,SVNP
144,Gross profit margin,12  Mar-18,31.7,SVNP
145,Effective tax rate,12  Mar-18,36.7,SVNP
146,Net profit margin,12  Mar-18,19.8,SVNP
147,Current assets,12  Mar-18,5696.0,SVNP
148,Current liabilities,12  Mar-18,1216.0,SVNP
149,Net working cap to sales,12  Mar-18,71.6,SVNP
150,Current ratio,12  Mar-18,4.7,SVNP
151,Inventory Days,12  Mar-18,81.0,SVNP
152,Debtors Days,12  Mar-18,36.0,SVNP
153,Net fixed assets,12  Mar-18,3325.0,SVNP
154,Share capital,12  Mar-18,127.0,SVNP
155,"""Free"" reserves",12  Mar-18,7547.0,SVNP
156,Net worth,12  Mar-18,7674.0,SVNP
157,Long term debt,12  Mar-18,22.0,SVNP
158,Total assets,12  Mar-18,9192.0,SVNP
159,Interest coverage,12  Mar-18,43.2,SVNP
160,Debt to equity ratio,12  Mar-18,0.0,SVNP
161,Sales to assets ratio,12  Mar-18,0.7,SVNP
162,Return on assets,12  Mar-18,14.0,SVNP
163,Return on equity,12  Mar-18,16.1,SVNP
164,Return on capital,12  Mar-18,26.0,SVNP
165,Exports to sales,12  Mar-18,0.0,SVNP
166,Imports to sales,12  Mar-18,0.0,SVNP
167,Exports (fob),12  Mar-18,0.0,SVNP
168,Imports (cif),12  Mar-18,0.0,SVNP
169,Fx inflow,12  Mar-18,5066.0,SVNP
170,Fx outflow,12  Mar-18,2001.0,SVNP
171,Net fx,12  Mar-18,3065.0,SVNP
172,From Operations,12  Mar-18,699.0,SVNP
173,From Investments,12  Mar-18,-6.0,SVNP
174,From Financial Activity,12  Mar-18,-521.0,SVNP
175,Net Cashflow,12  Mar-18,173.0,SVNP
176,Net Sales,12  Mar-19,6635.0,SVNP
177,Other income,12  Mar-19,242.0,SVNP
178,Total revenues,12  Mar-19,6877.0,SVNP
179,Gross profit,12  Mar-19,1604.0,SVNP
180,Depreciation,12  Mar-19,221.0,SVNP
181,Interest,12  Mar-19,38.0,SVNP
182,Profit before tax,12  Mar-19,1587.0,SVNP
183,Minority Interest,12  Mar-19,0.0,SVNP
184,Prior Period Items,12  Mar-19,0.0,SVNP
185,Extraordinary Inc (Exp),12  Mar-19,0.0,SVNP
186,Tax,12  Mar-19,718.0,SVNP
187,Profit after tax,12  Mar-19,869.0,SVNP
188,Gross profit margin,12  Mar-19,24.2,SVNP
189,Effective tax rate,12  Mar-19,45.2,SVNP
190,Net profit margin,12  Mar-19,13.1,SVNP
191,Current assets,12  Mar-19,6232.0,SVNP
192,Current liabilities,12  Mar-19,1490.0,SVNP
193,Net working cap to sales,12  Mar-19,71.5,SVNP
194,Current ratio,12  Mar-19,4.2,SVNP
195,Inventory Days,12  Mar-19,86.0,SVNP
196,Debtors Days,12  Mar-19,83.0,SVNP
197,Net fixed assets,12  Mar-19,4043.0,SVNP
198,Share capital,12  Mar-19,127.0,SVNP
199,"""Free"" reserves",12  Mar-19,8183.0,SVNP
200,Net worth,12  Mar-19,8310.0,SVNP
201,Long term debt,12  Mar-19,18.0,SVNP
202,Total assets,12  Mar-19,10389.0,SVNP
203,Interest coverage,12  Mar-19,43.1,SVNP
204,Debt to equity ratio,12  Mar-19,0.0,SVNP
205,Sales to assets ratio,12  Mar-19,0.6,SVNP
206,Return on assets,12  Mar-19,8.7,SVNP
207,Return on equity,12  Mar-19,10.5,SVNP
208,Return on capital,12  Mar-19,19.5,SVNP
209,Exports to sales,12  Mar-19,0.0,SVNP
210,Imports to sales,12  Mar-19,0.0,SVNP
211,Exports (fob),12  Mar-19,0.0,SVNP
212,Imports (cif),12  Mar-19,0.0,SVNP
213,Fx inflow,12  Mar-19,5622.0,SVNP
214,Fx outflow,12  Mar-19,1799.0,SVNP
215,Net fx,12  Mar-19,3822.0,SVNP
216,From Operations,12  Mar-19,356.0,SVNP
217,From Investments,12  Mar-19,-279.0,SVNP
218,From Financial Activity,12  Mar-19,-225.0,SVNP
219,Net Cashflow,12  Mar-19,-148.0,SVNP
